0 1
0 1
2 4
0 1
0 1
0 1
378 651
0 1
1 2
17440 16540
2 3
0 1
0 1
5 9
0 1
0 1
0 1
0 1
24 40
2 5
0 1
0 1
361 684
0 1
0 1
0 1
0 1
1 4
12558 11542
4 8
0 1
0 1
0 1
0 1
0 1
0 1
4 6
0 1
1 2
0 1
1 3
1 2
0 1
8 8
3 4
0 1
9 13
3174 3631
3175 4593
1 2
0 1
0 1
0 1
0 1
4 4
3176 2510
0 1
0 1
3 4
0 1
0 1
1 4
0 1
0 1
0 1
13 26
0 1
140 179
379 653
0 1
5 11
0 1
0 1
0 1
0 1
3177 1975
2 5
0 1
0 1
0 1
0 1
6 14
0 1
2 2
4 9
0 1
0 1
0 1
0 1
0 1
6 8
6 10
0 1
1 2
7 9
1 2
0 1
1 2
0 1
3178 2654
0 1
0 1
1 2
0 1
2 3
0 1
0 1
3179 3633
3180 2029
0 1
0 1
0 1
0 1
0 1
0 1
13 23
0 1
6 8
1 2
0 1
0 1
5 7
1 2
2 4
11 11
0 1
0 1
16341 17054
10 12
0 1
0 1
9 23
0 1
4 9
0 1
1 2
1550 487
0 1
1 2
0 1
15289 15689
0 1
0 1
0 1
2 4
0 1
0 1
1 2
0 1
3 6
1 2
0 1
0 1
3181 1985
0 1
0 1
0 1
0 1
6 13
0 1
1 2
0 1
0 1
3 5
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 2
1 2
2 4
1 2
11 17
5 12
0 1
0 1
0 1
0 1
0 1
2 5
0 1
12559 11674
13039 11801
0 1
0 1
0 1
19310 18831
0 1
0 1
0 1
1 2
0 1
1 2
0 1
4 8
2 4
1 2
0 1
0 1
0 1
1 3
0 1
1 2
1 2
6 8
2 3
0 1
0 1
1 2
13 20
2 3
2 4
0 1
0 1
7 11
0 1
0 1
5 3
4 10
0 1
4 5
4 7
0 1
1 2
1 2
0 1
0 1
1 3
0 1
0 1
2 4
0 1
0 1
1 3
4 8
0 1
0 1
0 1
0 1
0 1
0 1
0 1
25 24
0 1
0 1
26 33
1 4
0 1
0 1
3 2
0 1
2 4
0 1
0 1
2 2
0 1
4 6
0 1
0 1
13040 11887
1 4
2 4
0 1
13041 12169
1 3
0 1
1 2
2 6
0 1
0 1
17 18
0 1
1 2
0 1
0 1
0 1
0 1
2 2
0 1
0 1
0 1
0 1
0 1
0 1
2 3
0 1
0 1
2 3
0 1
0 1
4 6
21389 23701
1 2
0 1
0 1
4 7
6 7
0 1
0 1
2 5
0 1
1 4
0 1
0 1
0 1
0 1
1 2
2 3
0 1
4 6
0 1
0 1
0 1
0 1
2 3
0 1
16993 17783
2 5
17441 18001
0 1
2 4
6 10
0 1
0 1
4 3
1 2
2 4
0 1
0 1
0 1
0 1
2 4
0 1
0 1
0 1
0 1
1 2
1 4
0 1
0 1
2 4
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
7 13
1 2
3 8
0 1
0 1
0 1
2 5
1 4
0 1
0 1
31 32
2 6
12 12
1 2
2 3
0 1
0 1
0 1
0 1
2 3
0 1
0 1
2 7
2 3
0 1
142 208
0 1
0 1
1 3
0 1
6 13
0 1
0 1
17 25
1 2
1 2
6 12
1 2
0 1
0 1
0 1
4 7
0 1
19 33
0 1
2 3
0 1
2 3
0 1
3182 2037
0 1
0 1
3183 4026
0 1
0 1
10 22
2 3
0 1
1 4
13 16
0 1
3184 2011
0 1
0 1
0 1
1 3
0 1
0 1
16 23
0 1
0 1
0 1
0 1
0 1
0 1
2 3
380 559
0 1
0 1
0 1
2 2
0 1
0 1
1 3
7 7
0 1
7 9
0 1
0 1
16 28
1 3
3 4
4 5
0 1
0 1
0 1
0 1
1 2
0 1
11056 13065
6 15
0 1
12 15
1 3
0 1
11 33
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
4 5
2 3
0 1
6 6
3 7
2 3
0 1
0 1
0 1
0 1
0 1
0 1
4 9
0 1
19 27
0 1
0 1
2 7
2 5
2 4
0 1
1 2
0 1
0 1
0 1
14 25
4 10
8 20
0 1
1412 1371
1 2
2 7
2 3
3185 2083
9 6
0 1
0 1
0 1
2 5
0 1
0 1
0 1
0 1
4 12
6 9
0 1
0 1
12 34
0 1
0 1
13042 11823
0 1
10 18
0 1
0 1
0 1
5 4
0 1
2 4
0 1
0 1
20343 22123
0 1
0 1
0 1
1 2
3186 2021
2 2
0 1
0 1
3 6
3 5
0 1
0 1
0 1
0 1
0 1
1 3
0 1
0 1
19 30
1 2
0 1
8 15
1 3
0 1
1 3
0 1
60 74
0 1
1 7
19527 19081
1 3
5 6
0 1
1 2
0 1
2 3
0 1
0 1
0 1
3 7
2 2
0 1
0 1
13043 11940
0 1
0 1
3 5
0 1
0 1
7 7
0 1
0 1
0 1
15426 16149
0 1
1 2
1 3
0 1
2 3
11902 13100
5 14
0 1
0 1
0 1
3 4
6 9
0 1
0 1
0 1
0 1
0 1
0 1
5 14
1551 545
7 13
0 1
0 1
0 1
2 2
3 7
0 1
0 1
0 1
1 2
2 4
0 1
0 1
0 1
0 1
1 2
2 2
6 8
1 2
0 1
0 1
0 1
0 1
13044 11789
4 6
2 3
0 1
3 6
1 2
0 1
1 3
12457 13151
0 1
2 5
0 1
2 6
0 1
7 11
0 1
6 8
0 1
7 10
5 5
3 7
2 2
1552 1600
0 1
1 2
2 3
2 3
8 12
0 1
2 3
0 1
0 1
0 1
8 10
5 17
0 1
0 1
2 7
0 1
1 2
0 1
0 1
0 1
0 1
0 1
13045 11749
3187 3768
1 3
0 1
1 3
0 1
0 1
1 2
0 1
0 1
1553 2170
0 1
2 5
4 9
0 1
0 1
0 1
0 1
0 1
2 5
0 1
1 4
2 4
3 4
3188 2050
19460 20406
0 1
0 1
4 9
0 1
0 1
0 1
3 6
0 1
0 1
1276 1325
0 1
0 1
0 1
0 1
0 1
1 2
0 1
9 17
0 1
0 1
11 21
0 1
0 1
0 1
0 1
0 1
0 1
0 1
7 10
8 14
0 1
1 2
0 1
3 3
16994 17634
0 1
0 1
1 2
0 1
5 8
3 4
0 1
1 2
9 17
10 13
0 1
0 1
4 6
0 1
1554 1983
0 1
1 2
1 2
0 1
0 1
0 1
3 4
1 2
0 1
0 1
3 4
0 1
11 11
4 11
0 1
1 2
2 3
4 6
0 1
0 1
1 2
0 1
0 1
0 1
1 2
0 1
0 1
0 1
0 1
0 1
3189 2130
2 5
0 1
3 4
0 1
0 1
19694 20582
11 20
0 1
0 1
5 9
2 4
0 1
0 1
1 2
0 1
0 1
3 4
0 1
0 1
0 1
0 1
4 6
1 2
0 1
5 12
0 1
0 1
0 1
3 8
7 22
1 2
0 1
0 1
0 1
0 1
0 1
6 11
0 1
0 1
0 1
0 1
0 1
0 1
8 10
0 1
0 1
0 1
1 3
5 5
29 36
0 1
0 1
1 5
501 237
4 7
0 1
0 1
0 1
19311 18688
1 2
0 1
2 4
0 1
0 1
12560 11855
0 1
1 2
2 5
4 9
0 1
0 1
3190 2478
1 3
1 2
7 10
7 9
1 2
0 1
1 2
4 5
4 8
1 2
0 1
0 1
0 1
8 10
0 1
13046 11805
0 1
0 1
1 2
0 1
2 2
0 1
0 1
0 1
0 1
0 1
0 1
0 1
5 4
0 1
0 1
0 1
0 1
1 2
10 14
1 4
2 6
3191 2484
1555 1707
0 1
0 1
0 1
0 1
2 3
1 2
3192 4629
4 9
2 2
1 2
2 4
0 1
0 1
1 2
1 2
0 1
0 1
1 2
1 2
1 2
0 1
3193 1996
1 2
1 3
0 1
1 2
0 1
0 1
0 1
0 1
0 1
15 20
0 1
3 5
16685 18333
0 1
6 10
1 2
12 19
0 1
4 7
0 1
0 1
0 1
166 151
0 1
0 1
0 1
2 3
0 1
0 1
1 2
4 7
0 1
17442 16480
0 1
1 2
0 1
0 1
0 1
1 3
3 3
0 1
0 1
1 6
5 5
1 2
1 4
0 1
1 2
0 1
0 1
0 1
0 1
0 1
1 2
0 1
0 1
0 1
4 4
6 7
7 10
5 9
2 3
334 274
0 1
0 1
0 1
0 1
0 1
0 1
1 2
3194 2500
0 1
3 4
12561 11632
3195 3443
0 1
0 1
0 1
3 6
0 1
0 1
0 1
3 12
0 1
3196 4616
16 18
0 1
0 1
2 3
0 1
0 1
2 5
0 1
0 1
0 1
1 3
1 3
2 4
12 14
0 1
3 3
0 1
0 1
1 2
0 1
0 1
1 2
3 4
0 1
0 1
11 25
3 6
2 4
0 1
10 24
28 46
0 1
1 2
0 1
0 1
0 1
16342 16900
0 1
1 5
3197 2024
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
77 92
5 11
0 1
1 3
0 1
0 1
5 12
0 1
0 1
1 2
0 1
3 5
0 1
0 1
0 1
0 1
0 1
2 4
64 64
1 3
0 1
0 1
1 2
0 1
1 4
0 1
0 1
5 12
0 1
0 1
16995 17818
0 1
0 1
0 1
0 1
3 7
0 1
0 1
5 5
2 3
0 1
5 4
4 9
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
3 5
6 8
17443 18086
0 1
2 4
0 1
0 1
0 1
16535 18898
0 1
1 2
2 3
0 1
0 1
3 4
0 1
1 4
0 1
0 1
0 1
0 1
2 2
0 1
2 3
1 2
0 1
0 1
1 3
0 1
29 44
1 2
1 2
3 6
6 12
0 1
0 1
6 8
2 3
0 1
1 2
0 1
0 1
228 255
0 1
3198 3508
0 1
4 6
2 6
0 1
3 4
58 81
3 5
0 1
0 1
0 1
0 1
13047 11792
0 1
0 1
0 1
0 1
0 1
0 1
2 3
0 1
0 1
0 1
0 1
1 3
4 7
0 1
0 1
0 1
4 9
0 1
3 6
3 4
4 10
0 1
4 12
0 1
0 1
0 1
5 15
0 1
2 3
0 1
0 1
1 2
2 5
0 1
0 1
0 1
0 1
1 5
2 3
0 1
1 2
0 1
10 18
0 1
0 1
13048 11820
0 1
40 49
0 1
1 2
0 1
0 1
0 1
8 8
9 8
3 8
1 5
0 1
1 2
4 7
20701 21732
0 1
0 1
3 8
0 1
0 1
0 1
2 7
2 3
0 1
0 1
2 6
1 3
3 7
0 1
0 1
0 1
0 1
0 1
11 10
0 1
19561 20696
2 4
0 1
8 19
1 3
0 1
0 1
4 7
4 6
1 2
0 1
0 1
17 34
0 1
11 18
1 2
1 3
0 1
1 3
0 1
0 1
0 1
0 1
0 1
0 1
9 15
1 2
0 1
13049 11797
0 1
0 1
0 1
0 1
0 1
12562 11663
0 1
0 1
1 3
3 4
1 2
0 1
6 10
4 6
3199 4640
0 1
11903 13726
1 2
3 6
0 1
0 1
0 1
0 1
0 1
1 3
0 1
0 1
0 1
1 2
0 1
0 1
0 1
0 1
3200 3652
18 23
0 1
13050 11867
1 2
0 1
2 3
1 2
0 1
2 3
0 1
0 1
0 1
0 1
0 1
0 1
46 55
0 1
0 1
2 3
268 290
4 5
0 1
16 27
0 1
0 1
3 7
7 15
0 1
3201 2359
0 1
0 1
0 1
0 1
2 3
2 3
0 1
1 3
1 2
3 7
1 7
17444 17875
0 1
0 1
0 1
5 6
0 1
11057 11244
1 3
0 1
2 4
362 537
1 3
0 1
0 1
17445 16564
1 4
2 4
0 1
0 1
9 9
7 11
0 1
0 1
0 1
0 1
1 2
0 1
0 1
0 1
1 2
1556 1690
363 575
1 2
0 1
5 6
1 2
0 1
1 2
0 1
0 1
8 15
1 2
0 1
0 1
0 1
1 2
0 1
20719 22343
3 5
0 1
2 4
6 10
0 1
1 3
1 2
1 2
0 1
0 1
0 1
3 6
0 1
0 1
0 1
1 2
0 1
3 7
1 2
1 2
16996 18893
7 8
5 8
1 3
0 1
0 1
0 1
3202 2044
1 2
13051 11879
7 12
4 3
28 39
3 4
1 3
1 3
3203 2272
2 3
0 1
20706 21951
0 1
0 1
1 3
1 4
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
2 4
3204 3406
1 3
0 1
0 1
0 1
1 3
0 1
7 6
1 3
1 3
4 8
0 1
2 3
0 1
13 19
0 1
1 2
13052 11872
0 1
0 1
3 5
0 1
1 2
2 2
5 7
0 1
1 2
0 1
0 1
1 2
0 1
0 1
1 4
0 1
0 1
0 1
0 1
4 9
17446 16507
6 11
1 3
0 1
1 2
0 1
0 1
1 4
0 1
5 5
0 1
0 1
0 1
17447 17935
4 7
0 1
2 3
0 1
1557 1611
364 575
0 1
1 3
1 2
4 6
12 25
2 2
0 1
0 1
0 1
1 3
2 5
0 1
0 1
6 11
3 2
0 1
0 1
3 7
3205 2153
0 1
16070 15215
3 5
0 1
0 1
2 3
3 6
3 5
16686 15875
1 2
20 48
2 4
0 1
0 1
0 1
1 2
0 1
0 1
1 2
1 2
0 1
0 1
1 2
0 1
0 1
19528 19243
0 1
3206 4418
0 1
0 1
0 1
1 5
0 1
0 1
0 1
1 2
0 1
1 3
0 1
0 1
1 2
2 5
16558 17302
12 16
0 1
3 5
10 9
3 5
0 1
61 62
0 1
0 1
0 1
11058 11178
3 4
3207 3724
141 154
3 6
0 1
0 1
6 9
0 1
1 3
0 1
0 1
0 1
0 1
7 6
0 1
0 1
0 1
3 4
4 7
0 1
0 1
10 23
5 6
0 1
2 3
0 1
4 6
2 3
5 8
0 1
5 5
1 2
1 2
4 4
381 554
4 6
8 5
16 19
0 1
4 9
1 2
2 4
0 1
3 2
0 1
1 3
4 4
0 1
0 1
0 1
0 1
0 1
0 1
1 2
7 13
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
16071 15103
0 1
0 1
0 1
1 2
0 1
1 2
0 1
0 1
6 10
3208 2631
0 1
0 1
0 1
0 1
1 2
0 1
0 1
1 4
1 3
0 1
0 1
0 1
0 1
1 2
0 1
0 1
10 6
2 4
0 1
0 1
3209 2200
0 1
0 1
0 1
0 1
0 1
1 2
0 1
2 5
3210 3392
0 1
3 7
0 1
0 1
0 1
6 10
3 4
0 1
0 1
4 6
0 1
0 1
3 4
2 5
0 1
13 35
0 1
1 2
0 1
0 1
0 1
1 3
27 91
0 1
1 2
3211 4619
2 2
0 1
1 3
0 1
1 3
0 1
4 11
0 1
11059 12099
0 1
0 1
3212 3362
0 1
1 2
0 1
1 2
1 2
0 1
3 9
0 1
1 3
0 1
0 1
4 7
0 1
0 1
5 9
0 1
0 1
1 3
12 14
3 7
3 5
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 2
0 1
0 1
0 1
0 1
0 1
8 12
17 14
0 1
6 9
0 1
0 1
0 1
0 1
1 2
3213 3482
0 1
2 5
0 1
0 1
1 3
1 3
0 1
2 3
0 1
0 1
0 1
0 1
1 3
0 1
3 8
0 1
2 5
2 2
0 1
0 1
2 6
11060 11957
6 6
3 4
0 1
2 5
0 1
0 1
0 1
0 1
0 1
0 1
6 7
0 1
0 1
6 8
1 2
96 138
1 2
0 1
0 1
1 3
0 1
221 394
0 1
0 1
4 8
2 6
5 7
3 9
7 14
0 1
0 1
1 6
0 1
0 1
0 1
1 7
0 1
7 9
0 1
0 1
11061 10316
0 1
1 2
1 2
2 2
3 5
0 1
0 1
1 2
0 1
0 1
0 1
2 4
2 5
0 1
15168 16029
0 1
0 1
0 1
1 2
8 13
8 14
0 1
3 6
1 3
0 1
0 1
3214 3778
2 3
0 1
0 1
1 2
0 1
0 1
4 3
0 1
0 1
0 1
365 826
6 7
0 1
18 24
0 1
0 1
1 3
5 5
12 19
2 4
0 1
8 12
1 2
0 1
2 7
0 1
0 1
0 1
1 2
0 1
2 5
11062 11253
0 1
4 6
0 1
6 7
2 3
0 1
2 4
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
9 16
0 1
1 3
6 6
2 3
0 1
2 3
0 1
3 3
12 14
3215 2648
3 7
0 1
0 1
0 1
0 1
3216 2126
0 1
0 1
0 1
0 1
0 1
0 1
3217 4565
2 2
4 9
0 1
0 1
0 1
5 12
0 1
0 1
5 7
3218 2403
0 1
0 1
0 1
2 4
2 3
0 1
42 28
12563 11652
0 1
0 1
0 1
20344 22377
0 1
0 1
0 1
5 5
0 1
0 1
2 5
3 4
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
11063 10088
2 4
1 2
16343 18111
7 13
1 3
0 1
1 3
5 8
10 19
17448 16538
0 1
0 1
0 1
0 1
1 2
1 3
0 1
0 1
2 4
0 1
3 5
0 1
3 4
0 1
0 1
5 6
0 1
0 1
0 1
1 2
0 1
0 1
1 2
0 1
1 2
0 1
0 1
0 1
0 1
0 1
502 362
1 3
0 1
0 1
2 5
0 1
1 2
5 7
3 3
0 1
135 154
0 1
0 1
1 4
63 104
1 3
0 1
3219 2077
2 4
1558 1697
0 1
0 1
8 10
0 1
7 10
3220 1954
8 11
14 20
1 2
2 4
0 1
3221 2642
19 9
0 1
3222 2391
0 1
0 1
1 2
0 1
0 1
0 1
0 1
1 2
1 2
0 1
0 1
0 1
6 6
0 1
0 1
0 1
1 2
5 6
0 1
3223 3705
3 5
0 1
1 2
0 1
0 1
0 1
0 1
3224 1967
0 1
2 9
11064 12204
0 1
2 8
0 1
1 3
0 1
3225 5160
0 1
4 6
0 1
0 1
0 1
1 2
0 1
1 4
3 5
0 1
0 1
0 1
0 1
0 1
3 6
0 1
0 1
0 1
0 1
0 1
0 1
1 2
0 1
0 1
3 14
17449 17892
0 1
6 11
4 8
0 1
1 2
6 5
1 2
84 91
1 5
0 1
4 6
8 25
0 1
0 1
366 554
0 1
1 2
1 2
3226 2067
6 11
0 1
0 1
0 1
0 1
0 1
0 1
0 1
3 12
1 2
20180 20351
1 2
1 2
5 8
1 2
9 20
0 1
0 1
0 1
0 1
0 1
3 3
1 3
1 2
3 8
1 3
0 1
0 1
0 1
12 13
0 1
0 1
1 2
0 1
0 1
1 2
0 1
1 2
0 1
0 1
1 2
4 5
0 1
4 5
0 1
0 1
8 15
0 1
0 1
0 1
12 9
2 3
0 1
6 10
5 12
3 6
1 2
0 1
0 1
9 11
4 7
6 7
0 1
0 1
0 1
1 3
143 117
0 1
2994 3064
0 1
0 1
1 7
0 1
2 4
0 1
0 1
168 171
0 1
4 12
0 1
3227 4662
0 1
2 4
0 1
1 2
0 1
17 11
17450 16582
0 1
0 1
0 1
0 1
0 1
0 1
3 5
0 1
1 2
5 8
1559 553
0 1
0 1
0 1
0 1
1 2
3 5
1 3
0 1
1 2
9 7
1 3
0 1
0 1
3228 4710
4 6
0 1
1 2
1 2
2 7
2 4
2 4
0 1
0 1
0 1
3 6
0 1
0 1
0 1
0 1
2 2
0 1
3 4
19 20
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
5 15
0 1
1 3
0 1
0 1
4 9
1 2
2 4
0 1
0 1
0 1
0 1
0 1
0 1
0 1
3 7
0 1
1 3
0 1
2 5
0 1
0 1
0 1
0 1
6 8
1 4
0 1
0 1
0 1
0 1
3229 2568
9 16
2 2
0 1
1 2
0 1
0 1
0 1
0 1
1 2
0 1
3230 2099
0 1
4 7
21097 23728
3 6
17451 18081
16525 18368
2 6
0 1
0 1
0 1
7 8
2 3
0 1
4 11
9 14
2 4
1 2
0 1
0 1
0 1
0 1
1 3
0 1
1 2
0 1
10 17
4 10
0 1
0 1
6 8
1 4
6 14
0 1
1 2
4 8
0 1
3231 2007
0 1
6 7
1 2
1 2
0 1
20 38
0 1
0 1
0 1
0 1
0 1
1 2
0 1
13 16
9 16
0 1
0 1
0 1
41 47
0 1
0 1
3 3
0 1
0 1
0 1
1 2
0 1
0 1
18 17
1 3
0 1
0 1
0 1
4 5
17452 18067
0 1
0 1
2 3
0 1
1 2
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 2
0 1
4 11
2 4
0 1
169 136
2 6
0 1
0 1
2 4
1 2
1 2
0 1
0 1
0 1
1 2
11065 11229
0 1
2 4
32 35
1 4
3232 3040
0 1
5 11
1 2
17453 18384
13053 11896
0 1
3 4
1 2
0 1
0 1
13 17
0 1
0 1
367 499
2 4
0 1
0 1
16 29
0 1
0 1
0 1
0 1
0 1
0 1
3233 2571
0 1
2 3
0 1
2 3
0 1
0 1
0 1
0 1
2 3
2 5
0 1
0 1
0 1
0 1
0 1
1 2
1 3
0 1
0 1
0 1
9 22
382 570
1 2
0 1
17454 16474
6 10
8 15
0 1
2 4
2 4
0 1
0 1
0 1
0 1
2 6
5 8
1 2
5 13
1 2
2 5
0 1
0 1
0 1
0 1
10 17
0 1
4 4
7 6
27 25
0 1
0 1
0 1
12 29
2 4
0 1
2 5
0 1
1 2
0 1
0 1
0 1
0 1
0 1
4 6
0 1
0 1
0 1
11 14
1560 545
0 1
0 1
0 1
1 2
0 1
0 1
0 1
0 1
0 1
0 1
1 2
1 3
7 14
1 2
0 1
4 7
13 10
0 1
2 3
0 1
1 2
27 43
9 13
0 1
5 7
0 1
1 2
0 1
1 2
0 1
0 1
0 1
0 1
0 1
0 1
16 27
0 1
0 1
0 1
0 1
0 1
1 2
0 1
0 1
0 1
0 1
0 1
2 4
0 1
1 3
1 3
0 1
1 2
0 1
0 1
0 1
1 3
1 3
0 1
0 1
0 1
2 4
1 2
0 1
1 2
0 1
2 3
2 3
0 1
0 1
0 1
0 1
0 1
0 1
3234 4723
2 5
0 1
20596 21203
0 1
4 7
0 1
0 1
2 5
0 1
0 1
4 13
0 1
0 1
0 1
0 1
0 1
0 1
1 5
0 1
0 1
0 1
0 1
0 1
1468 1592
0 1
5 11
0 1
0 1
0 1
2 4
4 6
0 1
1 2
6 6
1 2
1 2
0 1
0 1
5 6
16344 18591
0 1
0 1
3235 2059
2 4
0 1
0 1
0 1
0 1
3 6
1 8
2 4
0 1
0 1
0 1
0 1
1 2
3236 3918
0 1
3 6
0 1
16072 15254
4 11
2 8
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 2
2 4
0 1
1488 1751
118 69
2 5
1 3
2 4
2 5
3 9
2 4
8 10
13054 12014
4 9
12 19
0 1
0 1
0 1
1 3
9 12
0 1
7 10
0 1
0 1
0 1
0 1
0 1
3 5
0 1
0 1
0 1
0 1
0 1
0 1
0 1
5 4
3 5
0 1
3237 4803
0 1
0 1
0 1
0 1
0 1
0 1
4 10
0 1
0 1
72 101
1 2
4 7
1 2
1 3
1 2
3 3
0 1
0 1
0 1
0 1
0 1
2 4
1 2
3 8
0 1
0 1
1 2
0 1
0 1
0 1
0 1
0 1
0 1
1 3
1 2
3 6
0 1
0 1
2 6
0 1
0 1
0 1
2 3
20804 21977
0 1
0 1
16345 16932
2 4
0 1
0 1
0 1
3 7
0 1
4 7
0 1
3 3
16346 17197
0 1
0 1
4 8
1 2
1 2
0 1
0 1
0 1
2 3
1 2
0 1
2 3
3238 3878
1 2
0 1
7 7
4 6
1 2
4 6
0 1
2 5
2 3
1 3
6 11
0 1
1 2
0 1
0 1
0 1
9 24
3239 3819
1 2
1 3
0 1
0 1
0 1
0 1
1 4
1 2
1561 525
0 1
2 5
0 1
0 1
2 3
7 13
0 1
0 1
0 1
1239 1440
4 7
0 1
0 1
4 5
0 1
0 1
2 6
0 1
0 1
0 1
1 2
0 1
1 2
0 1
0 1
0 1
1 2
8 11
2 3
4 7
0 1
0 1
0 1
1 2
1 2
0 1
0 1
0 1
0 1
1 3
0 1
2 3
1 2
0 1
5 6
0 1
0 1
2 4
0 1
0 1
3 6
0 1
0 1
0 1
0 1
0 1
3240 2444
0 1
0 1
17 15
0 1
12290 13863
0 1
13055 11756
0 1
3241 2786
2 2
0 1
0 1
0 1
0 1
0 1
0 1
13 23
383 618
0 1
1 2
2 4
1 3
1 3
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
2 3
0 1
3 6
3242 2366
0 1
4 7
0 1
0 1
2 4
23 27
0 1
2 3
6 7
30 44
1 2
0 1
2 6
17455 16542
0 1
0 1
0 1
0 1
0 1
3 5
6 10
2 5
3243 2926
2 4
0 1
0 1
1 3
1 2
2 3
3 5
0 1
0 1
2 6
0 1
0 1
11 13
8 11
3 6
0 1
0 1
0 1
2 4
4 6
1 3
1 2
1 3
0 1
0 1
0 1
0 1
1 2
1 2
9 12
1 2
0 1
0 1
0 1
0 1
0 1
0 1
0 1
3244 3740
0 1
3 6
2 8
2 3
0 1
0 1
3 4
0 1
40 37
0 1
0 1
5 7
1 3
0 1
0 1
0 1
15 13
0 1
0 1
0 1
0 1
1 2
1 2
2 4
2 4
1 2
4 5
12 13
2 2
0 1
0 1
5 8
2 4
34 27
0 1
0 1
1 2
3245 2498
0 1
2 4
1525 1787
3 5
13056 12002
0 1
1 3
0 1
0 1
0 1
11904 11080
4 6
5 9
7 7
0 1
1 2
0 1
3246 2190
1 2
7 6
0 1
0 1
2 3
5 9
13 21
14 18
114 128
0 1
1 2
1 2
20222 23098
9 15
19695 20921
13 21
0 1
3 12
5 9
0 1
0 1
1 2
0 1
0 1
6 9
0 1
0 1
1489 1734
0 1
4 4
17321 19212
5 7
0 1
0 1
1562 1894
1 2
5 6
0 1
1 3
0 1
0 1
10 12
9 24
0 1
1 2
10 8
0 1
1 3
0 1
13057 11839
1 2
0 1
0 1
0 1
0 1
0 1
2 3
0 1
1 2
0 1
0 1
0 1
0 1
4 7
1 3
0 1
2 4
0 1
3 4
0 1
0 1
0 1
0 1
0 1
1 3
0 1
0 1
13 15
1 3
16 22
0 1
0 1
0 1
3 5
0 1
0 1
2 5
0 1
3247 4663
0 1
0 1
0 1
0 1
0 1
17 22
5 4
3248 3713
1 2
0 1
1 4
0 1
0 1
7 10
0 1
1 2
0 1
0 1
