311,5.76775e-08,1,0,0
312,9.47878e-05,1559,1468,1
313,0.000522144,1831,1756,1
314,0.00361499,2629,2224,1
315,0.0004484,2007,1861,1
316,0.00306251,2391,2101,1
317,1.56124e-06,1,0,0
318,9.32325e-05,1263,1135,1
319,0.000579465,2257,2055,1
320,0.000151263,1504,1392,1
321,1.01936e-06,1,0,0
322,0.000113578,15,7,0
323,3.17937e-05,3,2,0
324,0.000141573,1083,985,1
325,0,1,0,0
326,0.00277025,2354,2104,1
327,5.9549e-05,2,1,0
328,0,1,0,0
329,8.34868e-06,143,111,1
330,3.0815e-06,2,1,0
331,0.000154378,9,3,0
332,0,1,0,0
333,9.58003e-07,1,0,0
334,0,1,0,0
335,0.00143103,2365,2053,1
336,0.00166943,2375,2112,1
337,0,1,0,0
338,0.000239166,784,689,1
339,1.91658e-05,8,3,0
340,0.00139074,1974,1764,1
341,3.86075e-05,543,531,1
342,0.00915382,2782,2234,1
343,0.00745486,2984,2271,1
344,0.000631941,2049,1935,1
345,0.00116705,2243,2013,1
346,0.000481952,46,41,0
347,9.31695e-05,1301,1138,1
348,3.49531e-06,1,0,0
349,6.59235e-05,46,38,0
350,3.02463e-05,1,0,0
351,0,1,0,0
352,0,1,0,0
353,0.0204767,3073,2283,1
354,0.000483867,2128,1912,1
355,0.00222694,2403,2129,1
356,0,1,0,0
357,0.000695193,2025,1888,1
358,0.000385684,1242,1226,1
359,0,1,0,0
360,0.0062364,2485,2142,1
361,0,1,0,0
362,5.68862e-05,6,4,0
363,5.44575e-07,2,1,0
364,0.000601986,1766,1561,1
365,0,1,0,0
366,4.95832e-05,1,0,0
367,0.00353421,2532,2195,1
368,0.000555801,2189,1960,1
369,1.93651e-06,1,0,0
370,0.029868,3432,2293,1
371,1.17278e-05,5,4,0
372,4.9618e-05,980,882,1
373,3.07476e-05,6,7,0
374,0.000114891,466,453,1
375,8.99928e-05,507,493,1
376,2.16342e-05,262,237,1
377,8.07032e-05,5,7,0
378,0.00427911,2423,2152,1
379,9.64918e-05,1013,915,1
380,0.000299242,986,983,1
381,0.000196246,1098,1078,1
382,0.000306966,2026,1879,1
383,0.00380913,2676,2235,1
384,0.00010372,913,850,1
385,0.00413913,2416,2081,1
386,0.000862525,2354,2042,1
387,2.89781e-06,1,0,0
388,0.000945678,2275,2037,1
389,1.54719e-05,4,2,0
390,0.00164821,32,5,0
391,0.00501519,2205,1928,1
392,0,1,0,0
393,0.00141824,2303,2018,1
394,0,1,0,0
395,4.62143e-05,2,2,0
396,1.37234e-05,4,7,0
397,1.52341e-05,7,11,0
398,0.000668582,2112,1938,1
399,8.51047e-05,971,876,1
400,0.00191915,2571,2222,1
401,8.28358e-05,1576,1384,1
402,0.00293964,2327,2063,1
403,0.00148038,2570,2210,1
404,0.00098354,2414,2118,1
405,5.34302e-06,3,1,0
406,0.00524019,2302,1991,1
407,1.6548e-05,230,158,1
408,0.000235624,1645,1546,1
409,0.000833782,2252,1975,1
410,0,1,0,0
411,6.87616e-07,1,0,0
412,0,1,0,0
413,2.52887e-05,522,418,1
414,0,1,0,0
415,3.63999e-06,1,0,0
416,0.0189805,3082,2285,1
417,0.000407727,1960,1844,1
418,0.000870898,2183,1966,1
419,0.000994018,1195,1015,1
420,0.000998342,2119,1974,1
421,5.76775e-08,1,0,0
422,1.853e-06,2,1,0
423,0.00344695,2600,2237,1
424,1.34516e-05,51,63,1
425,0.0015991,2258,2034,1
426,0.00167548,2283,2028,1
427,1.70329e-05,2,1,0
428,0,1,0,0
429,2.06339e-05,660,581,1
430,0.00170249,2273,2089,1
431,0,1,0,0
432,5.76775e-08,1,0,0
433,0,1,0,0
434,2.39232e-05,3,2,0
435,0.000593401,2,5,0
436,2.91565e-05,35,50,0
437,5.03466e-07,1,0,0
438,0.00196426,2307,2082,1
439,4.76435e-06,1,0,0
440,0.000282602,1265,1166,1
441,0.000958551,2260,2065,1
442,0.00142005,2415,2159,1
443,0.0176186,2822,2268,1
444,0.00963451,2901,2275,1
445,9.69247e-07,1,0,0
446,0.00177622,2165,1951,1
447,3.6859e-05,4,3,0
448,0.00239269,2588,2213,1
449,0.0016082,2328,2073,1
450,0.000789895,2252,2011,1
451,6.5427e-05,1455,1315,1
452,0.00182775,2512,2196,1
453,0,1,0,0
454,0.00173382,2438,2145,1
455,0.00039075,1767,1627,1
456,0.000293645,1975,1762,1
457,0.000332583,1948,1734,1
458,0.0409187,3654,2297,1
459,3.41775e-06,13,7,0
460,0,1,0,0
461,0.000148266,1262,1250,1
462,0.001017,2325,2084,1
463,9.33991e-06,4,5,0
464,3.22907e-05,664,629,1
465,0.000254419,1592,1575,1
466,0.000216134,1712,1568,1
467,0.000308943,878,856,1
468,0,1,0,0
469,0.000234798,1624,1518,1
470,0.00133641,2451,2149,1
471,0.00185855,2533,2206,1
472,0.000172313,2055,1874,1
473,0.00127436,2459,2157,1
474,5.01788e-06,10,8,0
475,0.000283498,1478,1391,1
476,1.76124e-06,1,0,0
477,0.00115817,2311,2039,1
478,0.011986,2915,2279,1
479,0.000901103,2207,2030,1
480,0.00138581,2500,2187,1
481,0.00321412,2547,2212,1
482,1.77905e-06,1,0,0
483,1.08531e-05,8,10,0
484,0.000571649,1621,1453,1
485,0.000200598,1737,1538,1
486,8.58968e-05,1235,1237,1
487,0.00215008,2460,2139,1
488,0.000662971,2305,2062,1
489,0.000933762,2254,2076,1
490,0.00110048,2467,2141,1
491,0.000287899,122,99,0
492,0.00109988,2236,2056,1
493,0.000313271,1926,1767,1
494,3.6657e-10,2,1,0
495,3.07445e-05,987,888,1
496,3.05278e-06,4,2,0
497,0.000130452,1828,1667,1
498,0.00116332,2300,2043,1
499,0.00188696,2441,2186,1
500,0.000166636,1685,1508,1
501,0.000110345,748,571,1
502,0.000550831,1999,1769,1
503,5.66744e-06,3,2,0
504,0.000896924,2336,2077,1
505,0.000191412,1766,1567,1
506,1.05371e-05,6,2,0
507,4.21407e-05,1115,1022,1
508,0.000682528,2171,1952,1
509,0.000279456,2039,1836,1
510,0.000582844,2177,1959,1
511,7.84644e-05,873,791,1
512,0.000283153,1842,1718,1
513,0.000496802,1737,1594,1
514,0,1,0,0
515,0.00018278,1427,1396,1
516,0.0106751,2889,2276,1
517,9.4697e-05,8,9,0
518,1.53626e-05,1055,958,1
519,0.00169508,2266,2049,1
520,0.00780439,2858,2274,1
521,0.000182221,1634,1585,1
522,0.000118687,1225,1112,1
523,0.000317292,1944,1774,1
524,1.25844e-05,568,488,1
525,0.0024263,2438,2126,1
526,0.00284207,2564,2202,1
527,0.000533703,1800,1637,1
528,0.00200228,2579,2193,1
529,5.39815e-06,2,3,0
530,0.0119062,2845,2265,1
531,0.000686141,1863,1673,1
532,0.000105049,670,599,1
533,0.00116775,2198,1979,1
534,8.90025e-06,224,142,1
535,8.57864e-05,989,843,1
536,3.34923e-05,2,1,0
537,0.000121129,1268,1137,1
538,0.000173401,6,10,0
539,0.00206605,2479,2173,1
540,5.3423e-05,1163,1141,1
541,6.34013e-05,648,559,1
542,0.000150071,176,117,1
543,0.0220906,2996,2270,1
544,7.10254e-05,1382,1286,1
545,5.38073e-05,1572,1415,1
546,0.000140795,1472,1335,1
547,9.14386e-05,1224,1214,1
548,3.75269e-05,88,83,0
549,0.0016033,2397,2120,1
550,0.000461575,2088,1876,1
551,0.000766712,2390,2137,1
552,1.25696e-05,697,587,1
553,4.62061e-05,1,0,0
554,0.00763885,2692,2219,1
555,3.78239e-05,1003,895,1
556,0.00075576,2191,2001,1
557,8.29457e-05,1510,1394,1
558,0.000196843,1731,1558,1
559,0.000128722,1777,1649,1
560,0.00104353,2301,2050,1
561,0.000132877,15,11,0
562,0.00147325,2336,2110,1
563,0.000727978,2225,1996,1
564,0.00076965,2304,2088,1
565,0.000400201,2163,1939,1
566,0.0430734,3454,2290,1
567,1.60658e-07,1,0,0
568,0.000170467,1849,1643,1
569,5.88912e-06,4,3,0
570,0.000812063,2010,1795,1
571,0,1,0,0
572,0.000856004,2219,2046,1
573,0.000576412,2281,2031,1
574,1.48631e-05,404,327,1
575,0.00105647,2434,2132,1
576,0.00025658,1900,1863,1
577,0.0003567,1792,1645,1
578,5.06442e-05,909,810,1
579,0.000309426,1856,1680,1
580,8.57569e-05,1383,1282,1
581,0.00284593,2652,2209,1
582,0.000392023,2099,1894,1
583,1.58284e-05,5,4,0
584,9.42705e-05,895,830,1
585,0.00269212,2597,2216,1
586,0.00213453,2337,2117,1
587,5.76889e-05,1626,1462,1
588,0.0420459,3294,2287,1
589,0.000207728,1415,1301,1
590,0.000207384,868,749,1
591,0.000721099,2189,1958,1
592,0.00193206,2530,2176,1
593,0.000878483,2446,2097,1
594,0.000237122,1201,1084,1
595,0.000470535,2057,1843,1
596,0.00130516,2412,2128,1
597,1.29774e-07,1,0,0
598,1.22432e-06,3,4,0
599,0.00087912,1948,1826,1
600,3.17944e-06,1,0,0
601,5.99781e-06,3,1,0
602,0.000337916,1313,1295,1
603,0.000600483,2009,1796,1
604,0.000431333,1934,1791,1
605,0,1,0,0
606,2.18791e-05,8,7,0
607,3.16063e-05,710,673,1
608,3.04006e-05,3,2,0
609,8.86398e-07,2,1,0
610,0.000244718,7,5,0
611,0.000218236,1545,1542,1
612,0.000155675,1090,988,1
613,0.016011,2780,2244,1
614,0.00119988,1963,1933,1
615,0.00082495,1893,1694,1
616,2.8737e-05,798,722,1
617,3.03333e-06,1,0,0
618,2.28092e-05,7,4,0
619,0,1,0,0
620,0.000879264,2271,1989,1
621,0.00223377,2158,1990,1
622,5.26494e-05,8,11,0
623,0.000392179,77,77,1
624,0.000741064,2235,1999,1
625,8.16033e-05,1418,1312,1
626,9.61433e-05,1005,854,1
627,3.17864e-05,635,535,1
628,1.42956e-05,3,1,0
629,5.36361e-06,1,0,0
630,2.2404e-05,343,281,1
631,0.00023836,1861,1759,1
632,9.44902e-05,1641,1503,1
633,4.64998e-05,7,3,0
634,0,1,0,0
635,0.000223807,1465,1427,1
636,0.000112742,1100,1074,1
637,0,1,0,0
638,0.000167572,1816,1712,1
639,0.00443585,2773,2261,1
640,0.000140428,1826,1685,1
641,7.19201e-05,1635,1464,1
642,0.000540453,1948,1817,1
643,6.63887e-06,3,1,0
644,0.000362169,1314,1147,1
645,0.000796878,2167,1992,1
646,1.26858e-05,2,1,0
647,0.019561,3034,2273,1
648,0,1,0,0
649,2.16079e-07,2,1,0
650,1.16641e-06,2,1,0
651,0.000173882,1695,1586,1
652,0.0112666,2886,2272,1
653,0.000713157,2200,1972,1
654,2.28899e-05,741,674,1
655,6.2027e-05,810,723,1
656,6.95417e-05,1641,1450,1
657,4.71057e-05,728,619,1
658,0.000463097,1868,1819,1
659,0.00532321,2512,2170,1
660,1.29937e-05,4,2,0
661,0.000275472,1141,1039,1
662,0.00116109,1929,1880,1
663,7.24091e-06,2,2,0
664,0.000637978,2284,2068,1
665,1.58779e-05,470,404,1
666,0.00118802,2281,2085,1
667,0.000114946,3,5,0
668,0.000102093,1232,1206,1
669,1.13222e-05,48,55,0
670,0.000120882,1610,1418,1
671,1.75336e-08,1,0,0
672,0.00193614,2246,2121,1
673,0.000106107,1568,1444,1
674,0.000433175,2259,2019,1
675,0.000764948,2026,1920,1
676,0.00196774,2465,2178,1
677,0.0010155,2185,1957,1
678,0.00100156,2389,2124,1
679,4.54333e-06,3,1,0
680,2.0318e-05,7,7,0
681,0.00118587,2226,1997,1
682,1.68248e-05,5,2,0
683,0,1,0,0
684,0.000530193,2158,2004,1
685,0.00068878,1934,1786,1
686,0.00506904,2470,2140,1
687,0.000399174,1753,1702,1
688,0.000506015,2048,1890,1
689,2.55317e-07,1,0,0
690,2.12584e-05,5,3,0
691,5.46881e-05,127,112,0
692,0.000599241,2297,2094,1
693,8.26633e-06,4,3,0
694,0.00156314,2540,2189,1
695,4.71079e-05,11,25,0
696,0.00155374,53,20,0
697,0,1,0,0
698,1.77004e-07,1,0,0
699,2.17656e-05,12,17,0
700,0.00128407,2491,2156,1
701,1.85718e-08,3,2,0
702,1.85718e-08,2,1,0
703,9.66457e-05,1474,1309,1
704,0.000859005,1602,1484,1
705,1.30395e-05,7,4,0
706,4.7709e-05,101,102,0
707,0.00108435,2176,1930,1
708,6.1634e-05,677,569,1
709,4.91249e-05,595,522,1
710,3.4568e-05,3,2,0
711,0.000163567,1021,878,1
712,0.000419896,1952,1772,1
713,5.31304e-06,8,6,0
714,0.000277016,2321,2072,1
715,0.00053767,2070,1846,1
716,0.000995786,2509,2160,1
717,0,1,0,0
718,8.40422e-06,1,0,0
719,0.000582007,172,100,0
720,9.73615e-06,375,347,1
721,4.8586e-05,651,552,1
722,0,1,0,0
723,0.00253142,2482,2155,1
724,0.000549542,1886,1732,1
725,2.81665e-07,1,0,0
726,0.000318451,1424,1328,1
727,0.000171381,1233,1105,1
728,0,1,0,0
729,2.663e-06,3,1,0
730,0.00073755,1648,1524,1
731,6.17852e-05,4,3,0
732,2.14316e-05,1,0,0
733,1.10965e-05,8,4,0
734,0.0220927,3016,2282,1
735,0.000297571,1407,1263,1
736,0.00116078,2124,1884,1
737,0.000163889,6,4,0
738,0,1,0,0
739,1.6617e-05,255,254,1
740,4.77398e-07,1,0,0
741,1.7756e-05,788,683,1
742,2.32372e-05,1093,938,1
743,1.40297e-06,1,0,0
744,0.000200299,1700,1603,1
745,0.000502714,2049,1858,1
746,3.75435e-06,2,1,0
747,1.87482e-05,13,12,0
748,0,1,0,0
749,0.000138649,1271,1103,1
750,0,1,0,0
751,8.84e-05,1694,1494,1
752,6.22208e-05,1607,1499,1
753,0.000156276,1198,1094,1
754,7.66703e-05,8,3,0
755,3.05232e-05,2,4,0
756,1.61563e-05,2,2,0
757,2.02418e-07,1,0,0
758,0.000198066,1278,1114,1
759,3.18474e-05,3,2,0
760,3.64457e-05,5,1,0
761,0,1,0,0
762,0.00089696,1986,1862,1
763,4.31359e-06,3,2,0
764,0.000107471,1061,891,1
765,1.2308e-08,1,0,0
766,0.000248412,1461,1327,1
767,3.66591e-07,1,0,0
768,4.18268e-05,933,845,1
769,0.000117977,1376,1266,1
770,0.000580172,1820,1612,1
771,0.000898464,1972,1824,1
772,0.000442961,2034,1804,1
773,0.000521958,1970,1760,1
774,4.31763e-07,1,0,0
775,0.000522026,15,4,0
776,1.08391e-05,9,9,0
777,0,1,0,0
778,8.72667e-05,17,10,0
779,0.000238889,2007,1829,1
780,0.00142363,2467,2146,1
781,3.13018e-07,1,0,0
782,0.000396301,1367,1308,1
783,3.296e-05,1028,1014,1
784,4.61472e-05,11,12,0
785,6.59648e-05,1208,1037,1
786,0.000137013,1572,1449,1
787,0.000538973,2220,2035,1
788,0.000150938,22,13,0
789,0.000161369,571,428,1
790,0,1,0,0
791,3.48555e-05,517,503,1
792,0.000270114,1665,1510,1
793,1.84741e-06,2,1,0
794,0.000725513,2271,2015,1
795,6.85353e-05,458,321,1
796,0.000570841,1967,1785,1
797,0.000235342,2004,1822,1
798,5.86185e-05,1529,1412,1
799,1.27032e-05,3,3,0
800,0.000377427,560,471,1
801,1.9006e-05,8,5,0
802,0.00631467,2676,2251,1
803,0.000364587,1881,1753,1
804,0.0018757,2434,2136,1
805,0.000242774,1440,1259,1
806,0,1,0,0
807,2.27497e-05,855,793,1
808,0.000232756,1692,1616,1
809,0,1,0,0
810,0,2,1,0
811,3.03151e-05,4,2,0
812,5.74572e-05,1155,1003,1
813,0.000306092,1639,1448,1
814,3.27066e-05,468,458,1
815,0.00282553,2641,2214,1
816,0.000397372,2166,1922,1
817,3.93353e-05,12,8,0
818,4.16977e-05,8,10,0
819,0.000276923,1421,1362,1
820,0.000391591,1493,1364,1
821,6.92009e-07,2,1,0
822,0.00221381,2377,2099,1
823,0.0250991,3280,2289,1
824,0.000781924,2037,1963,1
825,8.81865e-07,3,2,0
826,0,2,1,0
827,0,1,0,0
828,0.000403344,1868,1801,1
829,0.000163101,1031,893,1
830,0.000107393,1816,1666,1
831,0,1,0,0
832,0,1,0,0
833,0.000155386,369,253,1
834,6.3013e-07,1,0,0
835,2.74164e-06,3,2,0
836,4.48689e-05,1019,855,1
837,5.05883e-05,1056,1046,1
838,0.000169124,9,6,0
839,0.000198155,1816,1670,1
840,0,1,0,0
841,1.09589e-06,1,0,0
842,0.000846013,2164,1931,1
843,0,1,0,0
844,0,1,0,0
845,0.000117084,1329,1238,1
846,0,1,0,0
847,0,2,1,0
848,0,1,0,0
849,0,1,0,0
850,3.61236e-07,2,1,0
851,0.0144669,3056,2281,1
852,0.000456577,2004,1859,1
853,0.000195709,1616,1478,1
854,0,1,0,0
855,0.000118977,3,1,0
856,0,2,1,0
857,0,1,0,0
858,5.94342e-05,2,1,0
859,0.000186388,1406,1284,1
860,0.000135084,73,82,1
861,0.000434377,1995,1782,1
862,3.07777e-05,401,388,1
863,0.00065688,126,108,0
864,2.67056e-05,5,3,0
865,0.000241533,1659,1527,1
866,0.000203506,1245,1227,1
867,6.27678e-06,4,1,0
868,5.3869e-07,1,0,0
869,0.00012462,1562,1423,1
870,0.000143804,816,813,1
871,0.000136112,1683,1550,1
872,3.17048e-05,5,4,0
873,0.000195245,1513,1321,1
874,8.64818e-05,1317,1152,1
875,0.00224299,2237,1932,1
876,0.00183725,2209,1929,1
877,0,1,0,0
878,0.00944717,2673,2207,1
879,0.00175623,1854,1768,1
880,0.00332158,2226,1941,1
881,6.63382e-06,1,0,0
882,0.000118753,1288,1181,1
883,2.62422e-05,2,3,0
884,0.000772772,2273,2036,1
885,0.000399682,1579,1458,1
886,2.458e-06,1,0,0
887,0.0110575,2725,2220,1
888,4.85473e-05,15,12,0
889,0.00100853,2297,2103,1
890,0.000356845,1658,1604,1
891,8.72632e-05,1128,1099,1
892,0.00103243,1303,1292,1
893,0.0192366,3003,2277,1
894,5.04951e-05,9,9,0
895,4.25577e-05,1013,914,1
896,8.38119e-05,931,877,1
897,1.81151e-05,82,87,0
898,0.000154095,1208,1064,1
899,1.24519e-05,1,0,0
900,1.01718e-05,276,283,1
901,2.49361e-05,4,3,0
902,0,1,0,0
903,4.61135e-05,488,375,1
904,0.00041568,2087,1902,1
905,2.82664e-05,646,560,1
906,0.000122967,7,4,0
907,0.000241728,1504,1465,1
908,1.06132e-08,1,0,0
909,1.56132e-05,6,10,0
910,0.00309382,2180,1910,1
911,0,1,0,0
912,0,2,1,0
913,0.00169333,2415,2111,1
914,0.000190765,1130,1029,1
915,0.00761883,2807,2257,1
916,2.44824e-06,2,1,0
917,0.000601811,1492,1475,1
918,0.00130639,2121,1887,1
919,0.00290416,2063,1867,1
920,0.00502493,2404,2127,1
921,2.80613e-07,1,0,0
922,0.00145975,2178,1950,1
923,0.000432982,1853,1722,1
924,0.00143107,2412,2164,1
925,0.00358538,2458,2182,1
926,2.69094e-06,1,0,0
927,1.67443e-05,3,1,0
928,0.00116977,1750,1501,1
