10,1
9,1
6,2
7,2
8,1
29,1
8,1
8,1
8,2
7,1
11,1
9,1
14,1
13,2
4,1
11,1
13,1
20,1
22,1
15,1
9,1
11,1
5,1
2,2
16,1
2,1
14,1
17,1
10,1
18,1
5,3
15,1
11,1
22,2
8,2
11,6
8,1
13,1
10,1
9,1
8,1
9,1
2,1
18,1
13,1
11,2
16,1
5,1
2,1
5,1
9,1
9,2
13,1
28,1
13,1
17,1
12,1
7,1
16,1
15,1
2,1
5,3
11,1
11,1
12,1
11,2
15,1
10,1
31,1
11,1
9,1
26,1
24,1
11,1
11,2
27,1
9,3
6,1
17,1
20,1
8,1
12,1
7,1
20,1
12,3
11,1
23,1
9,2
18,1
10,1
14,1
10,3
15,1
7,2
6,1
20,1
11,1
5,1
7,1
23,1
15,1
15,1
17,1
50,1
3,1
10,1
8,1
13,1
21,1
3,1
17,1
18,1
30,1
12,1
6,4
9,2
19,1
15,1
14,1
13,1
6,1
16,1
16,1
8,1
22,1
12,1
19,1
18,1
18,1
11,1
15,1
9,2
11,1
48,2
10,1
9,1
12,1
13,1
14,1
6,1
10,1
23,2
21,1
3,1
5,1
16,1
27,1
30,1
12,1
8,1
26,1
22,1
8,1
9,1
8,1
15,1
9,1
11,1
13,1
14,1
8,1
3,7
20,3
5,1
7,1
6,5
3,1
6,2
13,1
3,5
4,1
17,1
13,1
11,1
13,1
9,1
14,1
32,1
18,1
14,1
16,1
9,2
22,1
9,1
13,1
10,1
17,2
16,1
8,1
10,1
13,1
6,1
8,1
13,1
8,1
11,1
2,1
10,1
11,1
10,1
9,1
12,1
8,1
7,1
15,1
6,1
23,1
60,1
11,2
20,1
10,1
13,1
9,2
10,1
4,1
12,1
19,1
5,1
6,1
7,1
18,1
18,1
25,1
8,1
29,1
20,1
24,1
15,1
5,1
7,1
2,1
6,1
12,1
15,2
10,1
15,1
6,1
8,1
14,1
15,1
8,1
18,1
11,1
8,1
15,1
22,2
18,2
10,2
19,1
12,1
9,1
44,1
2,1
5,2
2,1
12,1
17,1
14,1
10,1
6,3
14,1
9,2
11,1
9,1
18,2
10,1
26,3
10,1
15,1
8,3
7,3
20,1
6,1
11,1
12,2
16,1
12,1
6,2
19,2
50,1
29,1
6,1
12,1
9,1
8,4
8,2
37,3
22,1
14,1
17,1
13,1
11,1
6,7
8,2
7,1
6,1
16,1
7,2
8,1
17,1
4,1
13,1
6,1
9,1
11,1
3,1
12,1
15,1
8,1
24,1
18,1
13,1
6,2
10,2
7,1
11,1
2,1
18,1
10,1
10,1
15,1
5,4
15,2
16,1
9,1
14,1
23,1
8,1
8,1
9,1
8,2
2,2
11,1
14,1
13,1
8,2
10,1
16,1
7,1
10,1
9,1
8,1
7,2
8,1
15,1
13,2
7,1
2,1
10,2
14,1
14,1
10,1
8,1
8,1
6,1
5,1
16,1
24,1
27,2
18,1
9,1
10,2
7,1
8,1
8,1
10,3
5,9
13,1
8,3
4,1
13,1
12,1
12,1
19,1
8,1
12,1
3,1
18,1
16,1
13,1
19,1
15,1
8,1
24,1
11,1
11,1
6,1
7,1
7,1
19,1
7,1
8,1
14,1
17,1
13,2
8,1
28,1
7,1
12,1
5,1
6,1
10,1
2,2
11,1
11,1
10,1
16,3
11,1
26,1
17,1
10,1
16,1
39,3
10,2
8,1
10,1
36,1
14,1
5,1
15,1
10,1
2,1
7,1
28,2
7,2
20,3
14,1
9,1
11,1
11,1
12,1
25,1
5,1
12,3
12,1
9,1
10,1
11,1
5,4
20,1
28,1
11,1
2,1
61,2
10,1
27,1
10,1
4,1
5,1
12,1
9,1
11,1
21,1
10,1
13,1
7,1
10,3
10,1
5,2
18,1
10,1
2,1
11,1
10,1
14,2
8,1
6,1
8,1
41,1
13,1
15,2
15,1
2,1
4,1
5,2
14,1
10,1
5,1
15,1
11,1
9,1
18,5
20,1
6,1
14,1
10,1
11,1
16,1
14,1
10,1
11,1
5,1
12,1
19,1
4,1
18,1
10,1
10,1
11,1
41,1
18,1
10,1
2,1
7,1
9,2
21,3
6,1
13,2
10,1
12,1
19,1
4,3
10,1
3,4
5,1
14,1
12,1
22,2
22,1
6,4
10,1
4,1
7,1
10,1
10,1
9,1
21,1
53,1
9,1
23,1
18,1
16,1
14,1
19,1
26,2
13,1
9,3
13,1
7,1
11,2
9,1
13,1
14,1
6,3
31,2
2,1
21,1
15,1
10,1
9,1
14,1
14,1
14,1
8,1
16,1
7,2
9,1
15,1
26,1
4,2
9,1
21,1
10,1
15,1
7,1
17,1
6,1
19,1
10,1
10,1
7,1
10,1
21,2
10,1
11,1
13,1
27,1
29,1
14,2
13,1
10,1
19,1
12,1
10,1
29,1
22,1
2,2
22,1
5,3
14,1
8,1
21,1
10,1
9,1
9,1
6,1
50,1
11,1
17,1
2,1
6,6
16,5
7,1
5,2
19,1
8,1
13,1
22,1
24,1
15,2
13,1
11,1
25,1
10,1
18,1
21,2
8,2
14,1
7,2
43,1
3,1
6,1
12,1
14,1
5,1
11,1
9,1
8,1
21,1
8,1
10,5
33,1
17,7
28,2
7,1
22,1
11,1
7,1
16,1
8,1
11,1
31,1
12,1
11,1
15,1
